x1,x2,RawMean,p_i,IsFeasible
0.00746268656716418,0.519900497512438,1.20491319819859,1,1
0.00746268656716418,0.524875621890547,1.21163452766433,1,1
0.00746268656716418,0.529850746268657,1.22157756696795,1,1
0.00746268656716418,0.534825870646766,1.23501507169381,1,1
0.00746268656716418,0.539800995024876,1.25219638293041,1,1
0.00746268656716418,0.544776119402985,1.27327626900065,1,1
0.00746268656716418,0.549751243781095,1.2980235217759,1,1
0.00746268656716418,0.554726368159204,1.32471844233717,1,1
0.00746268656716418,0.559701492537313,1.3476183596912,1,1
0.00746268656716418,0.564676616915423,1.35559516360834,1,1
0.00746268656716418,0.569651741293532,1.33383287165809,1,1
0.00746268656716418,0.574626865671642,1.26507734193146,1,1
0.00746268656716418,0.579601990049751,1.13355951926033,1,1
0.00746268656716418,0.584577114427861,0.948131160523715,0.948131160523715,0
0.00746268656716418,0.58955223880597,0.728294461694784,0.728294461694784,0
0.00746268656716418,0.59452736318408,0.492048982886581,0.492048982886581,0
0.00746268656716418,0.599502487562189,0.25658730936391,0.25658730936391,0
0.00746268656716418,0.604477611940298,0.039132468544455,0.039132468544455,0
0.00746268656716418,0.609452736318408,-0.142334686901589,0,0
0.00746268656716418,0.614427860696517,-0.270322308788883,0,0
0.00746268656716418,0.619402985074627,-0.340678016799339,0,0
0.00746268656716418,0.624378109452736,-0.365372660190318,0,0
0.00746268656716418,0.629353233830846,-0.357650546413291,0,0
0.00746268656716418,0.634328358208955,-0.328904236717648,0,0
0.00746268656716418,0.639303482587065,-0.288548045829296,0,0
0.00746268656716418,0.644278606965174,-0.243688168313763,0,0
0.00746268656716418,0.649253731343284,-0.198834642434469,0,0
0.00746268656716418,0.654228855721393,-0.156331539341658,0,0
0.00746268656716418,0.659203980099503,-0.117251337914927,0,0
0.00746268656716418,0.664179104477612,-0.082066046340282,0,0
0.00746268656716418,0.669154228855721,-0.0509768629011981,0,0
0.00746268656716418,0.674129353233831,-0.0240568242947239,0,0
0.00746268656716418,0.67910447761194,-0.00131458505710746,0,0
0.00746268656716418,0.68407960199005,0.0172746168776697,0.0172746168776697,0
0.00746268656716418,0.689054726368159,0.0317529484105522,0.0317529484105522,0
0.00746268656716418,0.694029850746269,0.0421717615672342,0.0421717615672342,0
0.00746268656716418,0.699004975124378,0.0485880858560945,0.0485880858560945,0
0.00746268656716418,0.703980099502488,0.0510644243736153,0.0510644243736153,0
0.00746268656716418,0.708955223880597,0.04967120529453,0.04967120529453,0
0.00746268656716418,0.713930348258706,0.0444916348602931,0.0444916348602931,0
0.00746268656716418,0.718905472636816,0.0356289374816258,0.0356289374816258,0
0.00746268656716418,0.723880597014925,0.0232161398917404,0.0232161398917404,0
0.00746268656716418,0.728855721393035,0.00742869800557838,0.00742869800557838,0
0.00746268656716418,0.733830845771144,-0.0114996041054393,0,0
0.00746268656716418,0.738805970149254,-0.033256924257582,0,0
0.00746268656716418,0.743781094527363,-0.0574291092648487,0,0
0.00746268656716418,0.748756218905473,-0.0834700890916127,0,0
0.00746268656716418,0.753731343283582,-0.110665947935709,0,0
0.00746268656716418,0.758706467661692,-0.138091570091341,0,0
0.00746268656716418,0.763681592039801,-0.164558657817951,0,0
0.00746268656716418,0.76865671641791,-0.188553899284817,0,0
0.00746268656716418,0.77363184079602,-0.208166238723749,0,0
0.00746268656716418,0.778606965174129,-0.221003210495943,0,0
0.00746268656716418,0.783582089552239,-0.224180447975598,0,0
0.00746268656716418,0.788557213930348,-0.214603963982083,0,0
0.00746268656716418,0.793532338308458,-0.188638887661682,0,0
0.00746268656716418,0.798507462686567,-0.141877284442578,0,0
0.00746268656716418,0.803482587064677,-0.0692004627388514,0,0
0.00746268656716418,0.808457711442786,0.034918004172827,0.034918004172827,0
0.00746268656716418,0.813432835820896,0.175584883722425,0.175584883722425,0
0.00746268656716418,0.818407960199005,0.355667373972326,0.355667373972326,1
0.00746268656716418,0.823383084577114,0.572661490733394,0.572661490733394,1
0.00746268656716418,0.828358208955224,0.815128785828887,0.815128785828887,1
0.00746268656716418,0.833333333333333,1.06105516896617,1,1
0.00746268656716418,0.838308457711443,1.27978426652286,1,1
0.00746268656716418,0.843283582089552,1.44935184605748,1,1
0.00746268656716418,0.848258706467662,1.56652929105881,1,1
0.00746268656716418,0.853233830845771,1.63223600482559,1,1
0.00746268656716418,0.858208955223881,1.65234439643942,1,1
0.00746268656716418,0.86318407960199,1.63607577856717,1,1
0.00746268656716418,0.868159203980099,1.59309887434276,1,1
0.00746268656716418,0.873134328358209,1.53224357883862,1,1
0.00746268656716418,0.878109452736318,1.46135557567513,1,1
0.00746268656716418,0.883084577114428,1.3875491454203,1,1
0.00746268656716418,0.888059701492537,1.31751424963305,1,1
0.00746268656716418,0.893034825870647,1.25771425917106,1,1
0.00746268656716418,0.898009950248756,1.21410767569782,1,1
0.00746268656716418,0.902985074626866,1.18920525635348,1,1
0.00746268656716418,0.907960199004975,1.17985214592948,1,1
0.00746268656716418,0.912935323383085,1.18107718969016,1,1
0.00746268656716418,0.917910447761194,1.18771153128722,1,1
0.00746268656716418,0.922885572139303,1.19465256068592,1,1
0.00746268656716418,0.927860696517413,1.19808373871705,1,1
0.00746268656716418,0.932835820895522,1.19745025493723,1,1
0.00746268656716418,0.937810945273632,1.19438400472545,1,1
0.00746268656716418,0.942786069651741,1.19068837403519,1,1
0.00746268656716418,0.947761194029851,1.18776827001283,1,1
0.00746268656716418,0.95273631840796,1.18658424324951,1,1
0.00746268656716418,0.95771144278607,1.18768596607772,1,1
0.00746268656716418,0.962686567164179,1.19124725007829,1,1
0.00746268656716418,0.967661691542289,1.19708871590617,1,1
0.00746268656716418,0.972636815920398,1.20468511534808,1,1
0.00746268656716418,0.977611940298508,1.21315663763027,1,1
0.00746268656716418,0.982587064676617,1.22124464815266,1,1
0.00746268656716418,0.987562189054726,1.22727536511472,1,1
0.00746268656716418,0.992537313432836,1.22913012019699,1,1
0.00746268656716418,0.997512437810945,1.22432921309909,1,0
0.0124378109452736,0.00248756218905473,1.21286698839019,1,1
0.0124378109452736,0.00746268656716418,1.2020750808597,1,1
0.0124378109452736,0.0124378109452736,1.18198458530938,1,1
0.0124378109452736,0.0174129353233831,1.15476236072288,1,1
0.0124378109452736,0.0223880597014925,1.12251496110045,1,1
0.0124378109452736,0.027363184079602,1.08703637071842,1,1
0.0124378109452736,0.0323383084577114,1.04977213716368,1,1
0.0124378109452736,0.0373134328358209,1.01185206051833,1,1
0.0124378109452736,0.0422885572139304,0.974138532397533,0.974138532397533,1
0.0124378109452736,0.0472636815920398,0.937274080999029,0.937274080999029,1
0.0124378109452736,0.0522388059701493,0.901723457706488,0.901723457706488,1
0.0124378109452736,0.0572139303482587,0.86780939182311,0.86780939182311,1
0.0124378109452736,0.0621890547263682,0.835742365159697,0.835742365159697,1
0.0124378109452736,0.0671641791044776,0.805645118304513,0.805645118304513,1
0.0124378109452736,0.0721393034825871,0.777572656453428,0.777572656453428,1
0.0124378109452736,0.0771144278606965,0.75152847211847,0.75152847211847,1
0.0124378109452736,0.082089552238806,0.72747761828747,0.72747761828747,1
0.0124378109452736,0.0870646766169154,0.705357176841212,0.705357176841212,1
0.0124378109452736,0.0920398009950249,0.685084583900962,0.685084583900962,1
0.0124378109452736,0.0970149253731343,0.666564199859818,0.666564199859818,1
0.0124378109452736,0.101990049751244,0.649692447811455,0.649692447811455,1
0.0124378109452736,0.106965174129353,0.634361789412766,0.634361789412766,1
0.0124378109452736,0.111940298507463,0.620463760951409,0.620463760951409,1
0.0124378109452736,0.116915422885572,0.607891253476743,0.607891253476743,1
0.0124378109452736,0.121890547263682,0.596540188268592,0.596540188268592,1
