FalseFeasibleRate,TrueFeasibleRate,Threshold
0.0145051804215791,0.33905406494239,0.823290616674659
0.0145766345123258,0.339215212311659,0.823127297209025
0.0145766345123258,0.339537507050197,0.822795096868471
0.0145766345123258,0.339779228104101,0.822540028431821
0.0146123615576992,0.340020949158005,0.822370700334725
0.0146480886030725,0.340262670211909,0.821916475449347
0.0146480886030725,0.340584964950447,0.821679495057706
0.0146480886030725,0.340826686004351,0.821552687377706
0.0146480886030725,0.341148980742889,0.821353993488699
0.0146480886030725,0.341471275481428,0.820978452640421
0.0146480886030725,0.341712996535332,0.820888778472303
0.0147195426938192,0.341874143904601,0.820738160839761
0.0147552697391926,0.342115864958505,0.820404493404481
0.0147552697391926,0.342357586012408,0.819905580485647
0.0148267238299393,0.342518733381678,0.819358046063976
0.0148267238299393,0.342841028120216,0.818788778800672
0.0148624508753126,0.34308274917412,0.817957235228492
0.014898177920686,0.343243896543389,0.817650709068605
0.014898177920686,0.343566191281927,0.817414065706199
0.0149339049660593,0.343807912335831,0.816927667027975
0.0149696320114327,0.3439690597051,0.816665953370859
0.0149696320114327,0.344291354443639,0.81619049899908
0.015005359056806,0.344533075497543,0.816070571580508
0.015005359056806,0.344774796551446,0.815714795311843
0.015005359056806,0.345097091289985,0.81532434732211
0.015005359056806,0.345419386028523,0.815128785828887
0.0150768131475527,0.345580533397792,0.814879223559534
0.0150768131475527,0.345822254451696,0.814821898507141
0.0150768131475527,0.346144549190234,0.81437134581417
0.0150768131475527,0.346466843928773,0.814183457688737
0.015112540192926,0.346627991298042,0.813961844077547
0.0151839942836727,0.346789138667311,0.813570106211014
0.0151839942836727,0.34711143340585,0.813384250657887
0.0151839942836727,0.347353154459753,0.813247359355528
0.0152197213290461,0.347594875513657,0.813088344529582
0.0152197213290461,0.347917170252196,0.812915711639843
0.0152197213290461,0.348239464990734,0.812520589801076
0.0152911754197928,0.348320038675369,0.811779949757251
0.0153269024651661,0.348561759729272,0.811441655635605
0.0153626295105395,0.348803480783176,0.811203234961474
0.0153983565559128,0.348964628152445,0.810897266371099
0.0153983565559128,0.349286922890984,0.810703936424977
0.0153983565559128,0.349609217629522,0.810585442382458
0.0153983565559128,0.349850938683426,0.809913673558575
0.0153983565559128,0.350173233421964,0.809717114356785
0.0153983565559128,0.350495528160503,0.809376120709743
0.0154340836012862,0.350737249214407,0.809061325839793
0.0154698106466595,0.350898396583676,0.80882299687567
0.0154698106466595,0.351220691322214,0.808672212803622
0.0155055376920329,0.351462412376118,0.808031012318628
0.0155055376920329,0.351704133430022,0.80772969727871
0.0155055376920329,0.35202642816856,0.8075356474606
0.0155055376920329,0.352348722907099,0.807369865820713
0.0155055376920329,0.352590443961002,0.807250566396524
0.0155055376920329,0.352912738699541,0.806795147591749
0.0155769917827796,0.35307388606881,0.806593488945878
0.0155769917827796,0.353315607122714,0.806311861810207
0.0156127188281529,0.353557328176618,0.805937951155789
0.0156841729188996,0.353718475545887,0.805665390231353
0.0156841729188996,0.354040770284425,0.805420148972335
0.015719899964273,0.354201917653694,0.805351937790154
0.015719899964273,0.354524212392233,0.805133365516288
0.015719899964273,0.354846507130771,0.804886499062362
0.0157556270096463,0.35500765450004,0.804857468041051
0.0157913540550196,0.355249375553944,0.80461419128302
0.0157913540550196,0.355571670292482,0.804110142898288
0.0157913540550196,0.355813391346386,0.804043458649843
0.0158628081457663,0.355974538715655,0.803661864245271
0.0158628081457663,0.356296833454194,0.803219327706806
0.0158628081457663,0.356619128192732,0.803047684177434
0.0158628081457663,0.356860849246636,0.802784971893723
0.0158628081457663,0.357183143985174,0.802330772723407
0.0158628081457663,0.357505438723713,0.801826036169463
0.0158985351911397,0.357666586092982,0.801523534838621
0.0158985351911397,0.35798888083152,0.801260305159258
0.0158985351911397,0.358311175570059,0.801164738520396
0.015934262236513,0.358472322939328,0.800867943145426
0.0160057163272597,0.358633470308597,0.800678006555481
0.0160057163272597,0.358955765047136,0.800466481782261
0.0160057163272597,0.359278059785674,0.80027732286984
0.0160057163272597,0.359519780839578,0.800229070477017
0.0160057163272597,0.359842075578116,0.799676714070603
0.0160057163272597,0.360164370316655,0.799496560229896
0.0160414433726331,0.360325517685924,0.799117347409623
0.0160414433726331,0.360647812424462,0.79903739941906
0.0160414433726331,0.360970107163001,0.798598388556384
0.0160414433726331,0.361211828216904,0.798297875681326
0.0160771704180064,0.361453549270808,0.798080849105674
0.0161128974633798,0.361695270324712,0.797673070914206
0.0161128974633798,0.36201756506325,0.797394508667939
0.0161486245087531,0.36217871243252,0.797023084723399
0.0161486245087531,0.362501007171058,0.796984363825971
0.0161843515541265,0.362742728224962,0.796769766569164
0.0161843515541265,0.362984449278866,0.796602632443069
0.0161843515541265,0.363306744017404,0.796183162972809
0.0161843515541265,0.363629038755942,0.795876372955992
0.0161843515541265,0.363870759809846,0.795832024394977
0.0161843515541265,0.364193054548385,0.79552306799681
0.0161843515541265,0.364515349286923,0.795186803111425
0.0162200785994998,0.364676496656192,0.794911073902936
0.0162558056448732,0.364918217710096,0.794592220868857
0.0162558056448732,0.365240512448634,0.794336185194395
0.0162915326902465,0.365482233502538,0.794083288717412
0.0162915326902465,0.365723954556442,0.79377659681137
0.0162915326902465,0.36604624929498,0.793534300946436
0.0162915326902465,0.366368544033519,0.793388437661396
0.0162915326902465,0.366610265087422,0.793097784698186
0.0163272597356199,0.366851986141326,0.792629300633625
0.0163987138263666,0.367013133510595,0.792296295215459
0.0164344408717399,0.367174280879865,0.791998789234245
0.0164344408717399,0.367496575618403,0.791843478135414
0.0164701679171133,0.367738296672307,0.791671853537843
0.01654162200786,0.367899444041576,0.791446117900639
0.0165773490532333,0.368060591410845,0.791240819102319
0.0165773490532333,0.368382886149384,0.790990001466788
0.0166130760986066,0.368624607203287,0.790545771720797
0.0166130760986066,0.368866328257191,0.790356855451889
0.01664880314398,0.369108049311095,0.790055325387238
